reaction_id,pred_solvents,pred_temp_bin,pred_time_bin,pred_catalyst_present
RXNTEST_b3f8b2fb2701,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_eaed38f46c5d,NONE,warm,long,1
RXNTEST_31d332d1869b,NONE,warm,long,1
RXNTEST_8847fc0cd01a,C1CCOC1|CO|O|O1CCCC1,room,short,0
RXNTEST_a9a2bc7a027c,NONE,room,medium,0
RXNTEST_6774c0a89238,NONE,hot,medium,0
RXNTEST_ed4d5f4b9ddb,NONE,room,overnight,0
RXNTEST_67c12222cde2,NONE,room,short,0
RXNTEST_f636b8d74e74,C(Cl)Cl|CO,room,short,1
RXNTEST_207621d55ab8,NONE,room,short,0
RXNTEST_0826fdc03d73,NONE,room,short,0
RXNTEST_ba06da6a5185,O|O1CCOCC1,warm,short,1
RXNTEST_07726524b716,CO,room,medium,0
RXNTEST_c15a7782dc10,NONE,hot,long,0
RXNTEST_cecd72e51613,NONE,room,short,0
RXNTEST_c878d6c099e8,NONE,warm,long,0
RXNTEST_afc176ec301f,NONE,room,short,0
RXNTEST_22e229338a48,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_657062198939,CN(C)C=O,hot,overnight,1
RXNTEST_a29bd73ae665,NONE,hot,short,0
RXNTEST_10fcacbbf0a2,NONE,hot,long,0
RXNTEST_58bec5d46582,O1CCOCC1,hot,medium,1
RXNTEST_5aa8de8ec165,CN(C)C=O,warm,overnight,0
RXNTEST_60294bea7653,NONE,warm,medium,1
RXNTEST_de50fb13bdca,CN(C)C=O,hot,long,0
RXNTEST_d20ce255f0db,NONE,hot,long,1
RXNTEST_00dbc62f129a,NONE,room,long,0
RXNTEST_fb4b2fbbe41b,NONE,hot,overnight,0
RXNTEST_1a307750cf6e,CO,room,medium,1
RXNTEST_e76acf9f867f,CN(C)C=O,room,medium,0
RXNTEST_741b4e2ff8dc,C(Cl)Cl,room,short,0
RXNTEST_d550c44dbaec,O|O1CCOCC1,hot,medium,1
RXNTEST_0eed2522edfa,O1CCOCC1,hot,short,1
RXNTEST_709f0a585f31,C1CCOC1,room,long,1
RXNTEST_cdd1e5126caf,NONE,room,medium,0
RXNTEST_ff7fa6a61abb,CN(C)C=O|CN(C=O)C,warm,overnight,0
RXNTEST_cbf946c837cf,O1CCOCC1,hot,long,1
RXNTEST_56a13a786d52,NONE,hot,long,0
RXNTEST_b510b9d3637e,NONE,room,long,0
RXNTEST_35c2e26efa80,CO,room,short,1
RXNTEST_8bb22e279a1c,C1CCOC1,room,overnight,0
RXNTEST_fda4c8942f6c,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_82384f8cf61e,CN(C)C=O,room,medium,0
RXNTEST_d4130851ae7c,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_bdc0258709ec,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_b9d5bc115fda,CN(C)C=O,warm,long,0
RXNTEST_d88fe3babd7b,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_5560cbf02545,NONE,room,long,0
RXNTEST_58ff25f9a6da,NONE,hot,long,1
RXNTEST_af970e6eb9e7,NONE,room,short,1
RXNTEST_5ad06d2b8e31,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_96c3dce27406,NONE,room,medium,0
RXNTEST_4ae9b57506f2,NONE,room,short,0
RXNTEST_14d20c8a0db5,CN(C)C=O,warm,short,0
RXNTEST_a3d4832c44be,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_779cb7241565,NONE,hot,medium,1
RXNTEST_13e73c10c934,C1CCOC1|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_21c42b7bb2d0,NONE,hot,medium,0
RXNTEST_adb1c45fe3df,NONE,warm,medium,0
RXNTEST_4d078a1a2c29,CN(C)C=O,warm,long,0
RXNTEST_60e328541ba0,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_d2bd554ce587,NONE,hot,short,0
RXNTEST_c53f6cd779bf,NONE,room,overnight,0
RXNTEST_3d94194c5a43,CN(C)C=O|O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_31765b2ccbe0,NONE,warm,long,0
RXNTEST_4f7968487018,NONE,room,short,0
RXNTEST_36b525925db8,C1CCOC1|O1CCCC1,room,short,0
RXNTEST_00583ad35e52,NONE,hot,short,0
RXNTEST_8e20d27bca4a,NONE,cold,long,0
RXNTEST_6031cf71c0f6,NONE,hot,short,0
RXNTEST_c9bc4c870db9,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_aeb0c3a6f7a2,NONE,cold,long,0
RXNTEST_d4720b630257,NONE,room,medium,1
RXNTEST_15885c001925,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_e557d8bbc9b1,NONE,room,short,0
RXNTEST_c08ba940d46c,C1CCOC1,room,long,0
RXNTEST_b98c99357bf6,CN(C)C=O|CN(C=O)C,room,overnight,0
RXNTEST_66bba4e83be3,CN(C)C=O,hot,long,0
RXNTEST_f3bb8ff27a9b,NONE,room,long,1
RXNTEST_18afb1483cb4,NONE,cold,long,0
RXNTEST_ba219908976c,NONE,hot,short,0
RXNTEST_111efa202de8,C1CCOC1,cold,medium,0
RXNTEST_6714d87cde54,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f557963b6cc8,CN(C)C=O|CN(C=O)C,room,medium,0
RXNTEST_a020ce0c03c3,NONE,warm,medium,0
RXNTEST_96343ff90637,NONE,hot,short,1
RXNTEST_c1d6da542992,NONE,hot,short,0
RXNTEST_7ffb41d556cf,NONE,warm,medium,0
RXNTEST_465cbd671d1b,C1CCOC1,cold,short,0
RXNTEST_13cc7e460687,CN(C)C=O|CN(C=O)C,warm,long,0
RXNTEST_339262a921f2,NONE,room,overnight,1
RXNTEST_35cdfddb37d6,C1CCOC1,warm,long,0
RXNTEST_f5950ccb7dee,NONE,room,very_long,0
RXNTEST_a80524ac43ce,NONE,room,long,0
RXNTEST_799ec261c84d,NONE,hot,overnight,1
RXNTEST_d1323e2e2914,O1CCOCC1,hot,long,1
RXNTEST_4ee1a582aac3,O1CCOCC1,hot,long,1
RXNTEST_6bb64a6a27f8,C1CCOC1|O,room,long,0
RXNTEST_1add701af8f1,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_92da19c691ab,NONE,cold,medium,0
RXNTEST_2f2c00c5ac5d,NONE,warm,overnight,0
RXNTEST_f69519cf9ec8,NONE,cold,short,0
RXNTEST_109ed84eaad4,NONE,room,long,1
RXNTEST_0cd9ee1ef070,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_85a5ca413f62,CO,room,short,0
RXNTEST_716ff1b9865f,NONE,room,medium,1
RXNTEST_238895a5beb0,NONE,room,long,1
RXNTEST_a67a3dcc5393,CN(C)C=O,warm,long,0
RXNTEST_43c4a8b1d20f,CN(C)C=O,hot,medium,0
RXNTEST_a3c73ca84d85,CN(C)C=O|O,warm,medium,1
RXNTEST_cae2bed213af,NONE,hot,short,0
RXNTEST_fb080774ca95,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_41be47f6c496,NONE,room,short,0
RXNTEST_88d77c223169,NONE,room,medium,0
RXNTEST_3c1b84c4b171,NONE,hot,very_long,0
RXNTEST_fc6b5bad6afc,CN(C)C=O,hot,long,0
RXNTEST_b66f3b3dca4b,NONE,room,short,1
RXNTEST_b46745b4b4a3,CN(C)C=O|O,warm,medium,0
RXNTEST_03e4aea71a66,NONE,warm,very_short,0
RXNTEST_4ef80acdc620,NONE,cold,short,0
RXNTEST_3ac901bf4a7d,NONE,hot,overnight,1
RXNTEST_f27928fedd23,NONE,hot,short,0
RXNTEST_04bc532898fc,C1CCOC1,warm,overnight,0
RXNTEST_2f2ecfbff064,O1CCOCC1,hot,long,1
RXNTEST_9f90822e77ce,C1CCOC1|ClCCl|O1CCCC1,room,medium,0
RXNTEST_2dd2ca1de4db,O1CCOCC1,hot,long,1
RXNTEST_f46c3989d29a,CO,room,very_long,0
RXNTEST_777cf6a094d0,NONE,room,short,0
RXNTEST_0c310b6b68db,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_495dc454606c,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_eb38d34fe7b2,NONE,room,medium,0
RXNTEST_aa7d8189a98f,CO,room,very_short,0
RXNTEST_d3cc735f508f,NONE,warm,short,0
RXNTEST_c9143ba15d56,NONE,warm,long,0
RXNTEST_f1ce206be596,NONE,hot,medium,0
RXNTEST_ebe98559990e,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_0ee72b162beb,NONE,room,long,0
RXNTEST_77bc6493303b,CN(C)C=O,room,medium,0
RXNTEST_015990f4073f,C(Cl)Cl|ClCCl,room,very_long,1
RXNTEST_e4a1acdab4a2,NONE,warm,medium,1
RXNTEST_b4ec8583e0a5,NONE,room,long,0
RXNTEST_d052811122a7,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_ca4c2a33d9a6,NONE,warm,medium,1
RXNTEST_382f421a9dd3,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_ffa804290934,C(Cl)Cl,room,short,0
RXNTEST_b9978620a0de,NONE,room,long,0
RXNTEST_f917ddcf1412,NONE,warm,long,0
RXNTEST_74f14b66ad60,NONE,room,overnight,0
RXNTEST_bbb137bed38c,NONE,room,medium,0
RXNTEST_054cf55c0fdb,NONE,room,short,0
RXNTEST_11103f7f058d,NONE,room,short,0
RXNTEST_23d1dbd00073,NONE,hot,short,0
RXNTEST_5d16fd1413ff,NONE,room,short,1
RXNTEST_ca4f44a43cee,CN(C)C=O,room,very_long,0
RXNTEST_56c3fe0f539b,CN(C)C=O|O,warm,medium,0
RXNTEST_6e5991d600bd,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_bf6ef9baf905,NONE,room,short,0
RXNTEST_2dd58f1a788f,NONE,room,short,0
RXNTEST_60212efdb0a7,NONE,room,overnight,1
RXNTEST_d5cfb04ccb3c,NONE,room,overnight,1
RXNTEST_0f0ad73dcf42,NONE,room,long,0
RXNTEST_9c50d6bc1bda,NONE,room,long,0
RXNTEST_60a816c14e2a,CO,warm,medium,0
RXNTEST_d0d776b386fb,NONE,warm,short,0
RXNTEST_49e905d9511c,NONE,room,medium,0
RXNTEST_af7fa7d10580,NONE,hot,short,0
RXNTEST_c59d556a3994,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_306846b9baef,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_aa2686d2fc26,O1CCOCC1,room,short,1
RXNTEST_e798315f8730,C1CCOC1|ClCCl|O1CCCC1,cryogenic,short,0
RXNTEST_65246a061fd7,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_83cd1e72d5a7,CN(C)C=O,room,long,0
RXNTEST_ce6ea396bf2b,CO,room,short,1
RXNTEST_52aa45c616aa,NONE,hot,overnight,0
RXNTEST_d45a21961d2b,NONE,room,short,0
RXNTEST_b149f56d2420,CN(C)C=O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_a5fbea58fbec,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_07adb2b5961f,NONE,hot,short,0
RXNTEST_b8cb70e76ccd,NONE,hot,medium,1
RXNTEST_24a0e465a155,NONE,room,short,0
RXNTEST_e4571e54a630,NONE,room,very_short,0
RXNTEST_d64c08427125,NONE,room,long,1
RXNTEST_8c83b0383f4d,O1CCOCC1,hot,short,1
RXNTEST_05dbaa215799,C(Cl)Cl,room,overnight,0
RXNTEST_f5408b1a982a,CO|O|C(C)O,room,short,0
RXNTEST_6527cf4bcc9c,CN(C)C=O,room,overnight,0
RXNTEST_1549339a2b14,C1CCOC1|C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_af40b586f451,CO|C(C)O,room,short,1
RXNTEST_c9d69999c797,CN(C)C=O|C(Cl)Cl,room,long,0
RXNTEST_5373f3d6c61d,NONE,room,long,0
RXNTEST_d5616b42d9c9,NONE,room,medium,0
RXNTEST_d81cd7d6a6a1,NONE,hot,short,0
RXNTEST_8730d46e6be9,NONE,warm,long,1
RXNTEST_b72275303769,NONE,room,short,0
RXNTEST_01e2ff5f5b62,CN(C)C=O,warm,overnight,1
RXNTEST_1d7bd0723ec0,O,warm,short,0
RXNTEST_efc316e9ac05,NONE,room,short,0
RXNTEST_996f37d6cac4,CO,room,long,1
RXNTEST_6f2079c46279,NONE,room,long,0
RXNTEST_8bcf1f6da9d1,NONE,hot,overnight,0
RXNTEST_40c4789656bd,NONE,hot,short,0
RXNTEST_f2fec32f934a,CN(C)C=O,hot,very_long,0
RXNTEST_e0b3628a56d1,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_16fa1d1dc6fc,NONE,warm,medium,0
RXNTEST_8430f1b4a6be,NONE,hot,long,0
RXNTEST_9ac3c9f935f2,NONE,room,very_long,0
RXNTEST_fdbbfec1e456,NONE,room,short,1
RXNTEST_0aeb2e501184,NONE,cold,short,0
RXNTEST_b78badac2ecd,CN(C)C=O,warm,overnight,0
RXNTEST_29fc165e6079,C(Cl)Cl,cold,overnight,0
RXNTEST_0d65eb522ba4,CN(C)C=O|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_21a6f0a979c6,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_30efdc927f90,CN(C)C=O,hot,overnight,0
RXNTEST_6e931fd602ac,CN(C)C=O,hot,overnight,0
RXNTEST_f757a675754a,NONE,warm,short,0
RXNTEST_775edec4b0aa,NONE,hot,short,0
RXNTEST_d6a3626e8ffa,CO,room,medium,0
RXNTEST_e1c41f4ffa93,NONE,warm,long,0
RXNTEST_c8aae65499a6,NONE,room,short,0
RXNTEST_a2a6b98f19fc,CN(C)C=O|CN(C=O)C,room,long,0
RXNTEST_ae81dce0bad9,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_57d09e058945,NONE,room,overnight,0
RXNTEST_95217a0c101d,C1CCOC1,room,short,0
RXNTEST_ca6df56e7d61,NONE,hot,very_long,0
RXNTEST_767c58e038c9,O1CCOCC1,hot,short,1
RXNTEST_5b31d763e2bb,C(Cl)Cl|ClCCl,room,long,0
RXNTEST_376f500d3bd1,C1CCOC1,cold,medium,0
RXNTEST_b3edeca021bf,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_a05f2676dcee,O1CCOCC1,hot,medium,1
RXNTEST_bcc7e69d1c9e,NONE,room,long,0
RXNTEST_d0207021a57d,NONE,room,overnight,0
RXNTEST_598956a2f2d6,NONE,room,short,1
RXNTEST_a8072883eea0,CN(C)C=O,room,long,0
RXNTEST_2f6f13afd5f6,NONE,hot,medium,1
RXNTEST_b5ef574a6337,C1CCOC1|C(Cl)Cl,room,long,0
RXNTEST_f833813dab8b,CO,room,short,0
RXNTEST_c25f69f507ce,O1CCOCC1,warm,long,1
RXNTEST_ceb30b68c81b,NONE,hot,long,0
RXNTEST_510356d6c97c,CN(C)C=O,room,overnight,0
RXNTEST_38c21814ea24,NONE,warm,short,0
RXNTEST_d58d2b46b455,NONE,hot,long,0
RXNTEST_099dd01dea71,NONE,hot,long,0
RXNTEST_b15019ef4821,NONE,room,medium,0
RXNTEST_7ef295dc7e5d,NONE,hot,short,0
RXNTEST_7602ae0f0b26,NONE,room,medium,1
RXNTEST_97cc60f42a51,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_1114d4f74607,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_dd06d23fc165,NONE,room,short,0
RXNTEST_9696bb1c9481,O,hot,short,0
RXNTEST_ac680a55c0b7,NONE,hot,short,0
RXNTEST_4290d59901c8,NONE,hot,medium,0
RXNTEST_0b3085bc9059,O1CCOCC1,hot,short,1
RXNTEST_7a685224ba6f,C1(=CC=CC=C1)C|O1CCOCC1,hot,overnight,1
RXNTEST_b3736650b60d,NONE,hot,long,0
RXNTEST_8b90dfc86c76,O1CCOCC1,hot,short,1
RXNTEST_45576d3967b2,NONE,room,medium,0
RXNTEST_8bc668a70bc6,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_6bdca07caa47,NONE,warm,short,0
RXNTEST_03b513b937f6,NONE,room,medium,0
RXNTEST_7705894cb5e9,NONE,hot,medium,0
RXNTEST_9ea34618d604,CN(C)C=O,warm,long,0
RXNTEST_47043d577e0a,CN(C)C=O,room,overnight,0
RXNTEST_a96da7738f1b,NONE,warm,long,0
RXNTEST_1aca67861aee,NONE,room,short,0
RXNTEST_e4b375930d07,NONE,hot,short,0
RXNTEST_0ab2dd901e90,O,hot,medium,1
RXNTEST_d18dd42e56b5,NONE,room,overnight,0
RXNTEST_65ee2ed26cf8,NONE,hot,short,0
RXNTEST_192a0ab16066,C1CCOC1|O1CCCC1,cryogenic,medium,0
RXNTEST_f8d724a42287,NONE,hot,medium,1
RXNTEST_898f060f9eeb,O1CCOCC1,hot,medium,1
RXNTEST_15dc17654cf3,CN(C)C=O|CO|O,warm,short,0
RXNTEST_5db91cfd3851,CN(C)C=O,hot,long,0
RXNTEST_a4e1bd014555,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_852afcc44549,NONE,hot,short,0
RXNTEST_cab1afa147b6,NONE,room,short,0
RXNTEST_f759ba3a5279,C(Cl)Cl|ClCCl,cold,very_short,0
RXNTEST_a64dd864dafe,NONE,room,medium,0
RXNTEST_be44dfed16bc,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_b8eb104b2e64,NONE,hot,very_long,0
RXNTEST_cc2b79a2037b,NONE,hot,short,0
RXNTEST_c6451aaaf9b9,CN(C)C=O,warm,long,0
RXNTEST_03a7364a1764,CN(C)C=O|C(Cl)Cl,room,short,0
RXNTEST_ea71ba8f56a8,C(Cl)Cl,room,short,0
RXNTEST_270617d80559,C1CCOC1,cold,short,0
RXNTEST_529d550285e4,NONE,room,long,0
RXNTEST_be57cdae8afd,NONE,warm,very_long,0
RXNTEST_ef66b5a681a3,CN(C)C=O,room,overnight,0
RXNTEST_6682fcb0d262,CO|O,warm,very_short,0
RXNTEST_6abe8591a57a,NONE,hot,short,1
RXNTEST_7a839a9fa6f1,CO,room,long,1
RXNTEST_00f781a8b6fb,CO,room,short,0
RXNTEST_2d204c8d04ab,CO|C(C)O,room,medium,1
RXNTEST_425cdc201e71,NONE,room,long,0
RXNTEST_5068974ca9d9,NONE,hot,overnight,0
RXNTEST_4696d4f510d9,CO,room,short,1
RXNTEST_96ead7571516,NONE,hot,short,1
RXNTEST_721a79bbdc00,NONE,warm,short,0
RXNTEST_b505bee9a800,NONE,hot,medium,0
RXNTEST_1739e363dfb9,CN(C)C=O,warm,long,0
RXNTEST_c0ede74a538a,NONE,warm,long,0
RXNTEST_de55a59f05cb,CN(C)C=O,room,long,0
RXNTEST_07a698169bc3,NONE,room,overnight,0
RXNTEST_5f19f5381999,O1CCOCC1,hot,long,1
RXNTEST_f79d751ae005,C(Cl)Cl|ClCCl,cold,short,0
RXNTEST_b4d31fa34967,NONE,hot,medium,0
RXNTEST_97ba9639cd13,NONE,hot,long,1
RXNTEST_b9dfef00adc7,NONE,room,short,0
RXNTEST_b70b4d6887a6,CN(C)C=O,hot,long,0
RXNTEST_8b5f856cd21e,NONE,room,medium,1
RXNTEST_90069e6bfeca,NONE,hot,medium,0
RXNTEST_a09d39cfe1b6,C1CCOC1|CN(C)C=O|CN(C=O)C,room,short,0
RXNTEST_c945dc2b98f2,NONE,room,very_long,0
RXNTEST_98b256bd7095,NONE,hot,long,0
RXNTEST_453b0c29a828,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_33a8df6dd167,NONE,room,medium,0
RXNTEST_19a337b2a8f4,C1CCOC1,cryogenic,very_short,0
RXNTEST_9dee2d81496f,CN(C)C=O|C(Cl)Cl,room,overnight,0
RXNTEST_1da989d1506a,C1(=CC=CC=C1)C|O1CCOCC1,hot,medium,1
RXNTEST_e108d60f723d,NONE,warm,long,0
RXNTEST_cffed715ec2c,NONE,room,short,0
RXNTEST_5d5881faa051,CN(C)C=O,warm,overnight,0
RXNTEST_209ffa2a3f96,O|C1(=CC=CC=C1)C|O1CCOCC1,hot,overnight,1
RXNTEST_59ed6a8746d5,NONE,room,long,0
RXNTEST_86521bc4515d,CO,room,long,1
RXNTEST_8b4e74f934a6,CN(C)C=O,hot,long,0
RXNTEST_38707bc477e6,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_cb8b32bcdaef,C1CCOC1|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_2fd03f71d473,O,cold,long,1
RXNTEST_faa610841186,CN(C)C=O,hot,short,1
RXNTEST_ca4ab08bb590,NONE,room,medium,0
RXNTEST_3ce655221aa7,NONE,hot,long,0
RXNTEST_6c697ec270fd,C1CCOC1|C(Cl)Cl,room,overnight,0
RXNTEST_9271a32aaa49,NONE,room,medium,0
RXNTEST_dd73e9e6adf1,CN(C)C=O,hot,long,0
RXNTEST_8fc10477add5,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_8bb55dd7ede5,C1CCOC1,room,long,0
RXNTEST_f0f5d935eabb,CN(C)C=O|O|O1CCOCC1,warm,medium,1
RXNTEST_2fe7caec29db,NONE,room,overnight,0
RXNTEST_aa4de5e5989c,NONE,warm,short,0
RXNTEST_5fff643dcad6,C1CCOC1|O1CCCC1,cryogenic,short,0
RXNTEST_e2d9b25e7406,NONE,hot,short,0
RXNTEST_94108389432b,C1CCOC1|CN(C)C=O,room,short,0
RXNTEST_7015e2ecda48,CN(C)C=O,warm,medium,0
RXNTEST_131bd9711f85,CN(C)C=O|C(Cl)Cl|ClCCl,room,overnight,0
RXNTEST_c780b5353d8d,C1CCOC1|C(Cl)Cl|O1CCCC1,room,short,0
RXNTEST_dbcd0cf80c44,NONE,warm,short,0
RXNTEST_441a4286e9eb,NONE,room,short,0
RXNTEST_4215a06283fe,CN(C)C=O,hot,short,0
RXNTEST_282b8658684b,NONE,warm,long,0
RXNTEST_0229e64789be,NONE,cold,short,0
RXNTEST_51a6588ca66b,O1CCOCC1,hot,short,1
RXNTEST_b1c4fbe71edc,CN(C)C=O|O1CCOCC1,hot,short,1
RXNTEST_b03657608970,NONE,hot,medium,0
RXNTEST_4fc2fc4b9950,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_c9dfb123af03,NONE,hot,long,1
RXNTEST_c5b8def305ea,CN(C)C=O,warm,overnight,0
RXNTEST_5a5f7639186f,CO,room,short,1
RXNTEST_c358d3bbc5af,NONE,room,long,0
RXNTEST_4075fb8a2c88,NONE,warm,short,0
RXNTEST_69245906aa28,NONE,room,short,0
RXNTEST_2aa1e260caab,CN(C)C=O|C(Cl)Cl|ClCCl,room,long,0
RXNTEST_3bec9951d5ae,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_49fab576f819,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_44cbe1c98051,NONE,warm,medium,0
RXNTEST_56090d4b7c76,C(Cl)Cl,room,overnight,0
RXNTEST_81f372cde602,CN(C)C=O,room,medium,0
RXNTEST_6ffcc73d8f48,NONE,room,long,1
RXNTEST_7996e1903dc2,NONE,hot,overnight,0
RXNTEST_222ccfe9f7e9,C1CCOC1,cryogenic,short,0
RXNTEST_85212289c485,NONE,room,short,0
RXNTEST_d979598d0875,CN(C)C=O,warm,overnight,0
RXNTEST_ee87925425ab,NONE,room,long,0
RXNTEST_ce3b51d95d98,C1CCOC1,room,short,0
RXNTEST_fdb71a2e8745,NONE,hot,short,0
RXNTEST_f61529188a27,NONE,room,short,0
RXNTEST_ebb8d43cc1f0,CO,room,short,1
RXNTEST_00608b0e894c,NONE,room,long,0
RXNTEST_ccc4d7b63532,CN(C)C=O,room,overnight,0
RXNTEST_9ab5c3dcbc6c,CO,room,medium,0
RXNTEST_8c453194f35c,O1CCOCC1,hot,short,1
RXNTEST_e78c89419058,NONE,hot,overnight,0
RXNTEST_be6504a029fb,NONE,warm,medium,0
RXNTEST_c8165b41e81b,CN(C)C=O,room,medium,0
RXNTEST_c4992313c9de,NONE,room,long,0
RXNTEST_23fbac356e59,NONE,hot,very_long,1
RXNTEST_2511ed492580,NONE,room,short,0
RXNTEST_6a51f1540cdf,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_0c078606f3c6,CO,room,short,1
RXNTEST_9f8bfb169c8f,C(Cl)Cl,cold,short,0
RXNTEST_ce39bd12cd69,NONE,room,long,1
RXNTEST_f8ababb17bd5,CN(C)C=O|C(Cl)Cl|CN(C=O)C,room,long,0
RXNTEST_05e3472f6f6e,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_14080d140b9b,NONE,room,medium,0
RXNTEST_2e3efbce0a2e,NONE,room,medium,0
RXNTEST_772c29af1cc4,NONE,hot,long,1
RXNTEST_8e08b0ba2c61,NONE,hot,medium,0
RXNTEST_34810908fa37,NONE,warm,short,0
RXNTEST_7f8f8d74061d,NONE,hot,long,0
RXNTEST_5e46ce0d0e49,CN(C)C=O,room,long,0
RXNTEST_0a0033d936df,NONE,warm,medium,0
RXNTEST_8af98b403743,O1CCOCC1,hot,short,1
RXNTEST_ca31d760c0e9,C1CCOC1|CN(C)C=O,room,long,0
RXNTEST_68bb62b34b52,NONE,hot,short,0
RXNTEST_26f87fa09aa8,NONE,warm,short,0
RXNTEST_2b89d0e42570,NONE,hot,long,0
RXNTEST_29167e13be60,NONE,room,short,0
RXNTEST_de694d74d6aa,NONE,room,short,0
RXNTEST_21656b0851c9,CN(C)C=O,warm,overnight,0
RXNTEST_3a739e449c04,NONE,room,long,0
RXNTEST_40ff207ec7fb,O,cold,short,0
RXNTEST_dc6e06a455c8,NONE,room,very_long,1
RXNTEST_c85e9d47b423,NONE,hot,overnight,0
RXNTEST_7fa6de1211d9,NONE,room,short,0
RXNTEST_d1f51e6a020b,NONE,warm,medium,0
RXNTEST_20ecd9d79d83,C1(=CC=CC=C1)C|O1CCOCC1,hot,short,1
RXNTEST_f57f67a1fb5c,C1CCOC1,cryogenic,short,0
RXNTEST_723aab504668,NONE,room,short,0
RXNTEST_8090aaeec7d9,CN(C)C=O,room,long,0
RXNTEST_da6f51e8d10f,NONE,room,short,0
RXNTEST_40070d31b85c,NONE,hot,short,1
RXNTEST_e115af1ad120,CN(C)C=O,hot,very_long,0
RXNTEST_9fc8adeb95ba,C1CCOC1|C(Cl)Cl|ClCCl,room,short,0
RXNTEST_ec22fa682a68,C(Cl)Cl|ClCCl,room,short,0
RXNTEST_f47cf1e1be83,CO|O,room,short,0
RXNTEST_5afb27dbecd6,C1CCOC1|CN(C)C=O|C(Cl)Cl|O1CCCC1,room,short,0
RXNTEST_212fe9c45ec2,C1(=CC=CC=C1)C|O1CCOCC1,hot,long,1
RXNTEST_90c5899229fc,NONE,hot,short,0
RXNTEST_3f0576b7dde6,CO,room,medium,1
RXNTEST_f499326dbdba,C1CCOC1,room,long,0
RXNTEST_89a6604c813d,O1CCOCC1,hot,overnight,1
RXNTEST_0fe7de60960f,NONE,room,long,0
RXNTEST_c3d1774eba90,NONE,room,long,0
RXNTEST_2e8c1c19721e,NONE,room,short,0
RXNTEST_1b7b8a4a2d19,NONE,room,overnight,0
RXNTEST_5be85ea4d6bc,NONE,room,medium,0
RXNTEST_30755715f71a,CN(C)C=O,warm,long,0
